id,name,sector,subsector,country,assetType,sourceType,longitude,latitude,srid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,gadm_id
3640491,Handa City,transportation,road-transportation,JPN,,gadm-aggregation,136.92004764111164,34.902778626000156,4326,co2e_100yr,240587.38841071652,0.0002400311600787393,t of CO2e_100yr per Vehicle*km ,1002317317.1841304,Vehicle*km ,1341.796455309409,km,746996.5457264552,2025,JPN.1_1
1311001,Toyota City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.28180617744727,35.13709068350008,4326,co2e_100yr,236155.77615200003,3.283964165926193e-05,t of CO2e_100yr per MJ,7191180056.17445,MJ,373828519.65825,m^2,19.23657419917707,2025,JPN.1_1
3640326,Ōbu City,transportation,road-transportation,JPN,,gadm-aggregation,136.96753301117928,35.0137023930001,4326,co2e_100yr,233100.2123883591,0.00024001533532138754,t of CO2e_100yr per Vehicle*km ,971188828.7314271,Vehicle*km ,1089.1562549495625,km,891689.1624300516,2025,JPN.1_1
3640433,Yatomi City,transportation,road-transportation,JPN,,gadm-aggregation,136.76723519716825,35.07174696000007,4326,co2e_100yr,229426.13743188427,0.00024046739483429968,t of CO2e_100yr per Vehicle*km ,954084180.8927,Vehicle*km ,1511.8049537859708,km,631089.4659416307,2025,JPN.1_1
3640279,Kōnan City,transportation,road-transportation,JPN,,gadm-aggregation,136.87723640347184,35.334909439000114,4326,co2e_100yr,223692.82373237368,0.00024087965284193556,t of CO2e_100yr per Vehicle*km ,928649726.5053773,Vehicle*km ,1505.7540874508798,km,616733.9901281665,2025,JPN.1_1
1310998,Toyohashi City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.4023442497657,34.74944850000011,4326,co2e_100yr,212042.36778200002,3.410276739869724e-05,t of CO2e_100yr per MJ,6217746650.96828,MJ,322232970.236,m^2,19.295811494442884,2025,JPN.1_1
1310849,Ichinomiya/Owari-ichinomiya City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.8021952849142,35.3075332650001,4326,co2e_100yr,210712.50133,3.55155501008751e-05,t of CO2e_100yr per MJ,5932964595.26916,MJ,308290905.55705,m^2,19.244695475362477,2025,JPN.1_1
3640350,Seto City,transportation,road-transportation,JPN,,gadm-aggregation,137.12407615043224,35.235370636500164,4326,co2e_100yr,209658.8067510126,0.00023881740290018975,t of CO2e_100yr per Vehicle*km ,877904223.917201,Vehicle*km ,1540.5280665721828,km,569872.2684557245,2025,JPN.1_1
3640233,Kitanagoya City,transportation,road-transportation,JPN,,gadm-aggregation,136.8743216591394,35.24366378850007,4326,co2e_100yr,204714.8985191396,0.0002404197548546607,t of CO2e_100yr per Vehicle*km ,851489506.9371253,Vehicle*km ,1069.0046000582884,km,796525.5779916168,2025,JPN.1_1
1310974,Okazaki City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.2613750664356,34.94796943750015,4326,co2e_100yr,202274.72574599998,3.653540105761645e-05,t of CO2e_100yr per MJ,5536403594.61258,MJ,287938277.75939995,m^2,19.227744354429934,2025,JPN.1_1
2795855,Hekinan,transportation,international-shipping,JPN,,point-source,136.965793,34.865947,4326,co2e_100yr,200422.06057497932,0.25026127207177173,t of CO2e_100yr per Nautical miles (nmi),800851.2820053948,Nautical miles (nmi),584.0,voyages and stays,1371.320688365402,2025,JPN.1_1
3640364,Shinshiro City,transportation,road-transportation,JPN,,gadm-aggregation,137.54358030406223,34.9443873460001,4326,co2e_100yr,186783.74842925952,0.00023872800081572846,t of CO2e_100yr per Vehicle*km ,782412401.5240083,Vehicle*km ,3082.666187895381,km,253810.2907788995,2025,JPN.1_1
3640251,Kiyosu City,transportation,road-transportation,JPN,,gadm-aggregation,136.8584606085226,35.201084161500056,4326,co2e_100yr,184888.57342012128,0.00024016404948967607,t of CO2e_100yr per Vehicle*km ,769842837.8976392,Vehicle*km ,857.1670655412978,km,898124.6116957215,2025,JPN.1_1
3640325,Nisshin City,transportation,road-transportation,JPN,,gadm-aggregation,137.0523716527493,35.1298326890001,4326,co2e_100yr,173505.11652329387,0.00023893107010107382,t of CO2e_100yr per Vehicle*km ,726172265.707833,Vehicle*km ,1001.0994683090096,km,725374.7391699596,2025,JPN.1_1
3640392,Chita City,transportation,road-transportation,JPN,,gadm-aggregation,136.86835904974384,34.972778321000106,4326,co2e_100yr,170459.6068569311,0.00023998710436657725,t of CO2e_100yr per Vehicle*km ,710286526.8816953,Vehicle*km ,1237.2032613020417,km,574106.5749650422,2025,JPN.1_1
3640429,Tsushima City,transportation,road-transportation,JPN,,gadm-aggregation,136.754843547991,35.16180801450011,4326,co2e_100yr,163948.1201215308,0.0002408173013979192,t of CO2e_100yr per Vehicle*km ,680798759.7644736,Vehicle*km ,1089.3328296491834,km,624968.5506896207,2025,JPN.1_1
3640386,Toyoake City,transportation,road-transportation,JPN,,gadm-aggregation,137.01455585324692,35.05649572650006,4326,co2e_100yr,157076.06113773744,0.00023907493043934095,t of CO2e_100yr per Vehicle*km ,657016027.7745701,Vehicle*km ,764.7840346061996,km,859087.0076320028,2025,JPN.1_1
3640469,Gamagōri City,transportation,road-transportation,JPN,,gadm-aggregation,137.2603950034997,34.81644377000009,4326,co2e_100yr,154797.43560087858,0.00023963921231700487,t of CO2e_100yr per Vehicle*km ,645960375.6171006,Vehicle*km ,1210.219107486469,km,533754.8974571307,2025,JPN.1_1
1310875,Kasugai City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.0171981119249,35.27388000550013,4326,co2e_100yr,152343.06488,3.6353505818025786e-05,t of CO2e_100yr per MJ,4190601743.9578304,MJ,218234036.76414996,m^2,19.202328867181706,2025,JPN.1_1
3640372,Chiryū City,transportation,road-transportation,JPN,,gadm-aggregation,137.05411465814342,34.99807929950012,4326,co2e_100yr,149213.0718612274,0.00023913979364242882,t of CO2e_100yr per Vehicle*km ,623957517.0175843,Vehicle*km ,708.3754931432587,km,880828.7738031585,2025,JPN.1_1
3640183,Hekinan City,transportation,road-transportation,JPN,,gadm-aggregation,136.99444867075078,34.878194809500116,4326,co2e_100yr,147323.6485915902,0.00024009126038472932,t of CO2e_100yr per Vehicle*km ,613615207.6319414,Vehicle*km ,891.7662395119935,km,688089.7486854108,2025,JPN.1_1
3640220,Kanie Town,transportation,road-transportation,JPN,,gadm-aggregation,136.79225282212707,35.12727150000018,4326,co2e_100yr,146409.5988833569,0.00024042960522718492,t of CO2e_100yr per Vehicle*km ,608949961.6530695,Vehicle*km ,816.5199018676664,km,745787.0411488907,2025,JPN.1_1
3640312,Miyoshi Town,transportation,road-transportation,JPN,,gadm-aggregation,137.10280990836918,35.09597396800012,4326,co2e_100yr,144059.21293906984,0.00023882478226042414,t of CO2e_100yr per Vehicle*km ,603200436.6363533,Vehicle*km ,865.2996222951884,km,697100.0808209961,2025,JPN.1_1
1932033,Hekinan,transportation,domestic-shipping,JPN,,point-source,136.965793,34.865947,4326,co2e_100yr,142722.18306307044,0.2366366924890207,t of CO2e_100yr per Nautical miles (nmi),603127.8647528103,Nautical miles (nmi),15369.0,voyages and stays,39.24314299907673,2025,JPN.1_1
1932200,Offshore Oil Berth Nagoya bay,transportation,domestic-shipping,JPN,,point-source,136.740357,34.926514,4326,co2e_100yr,142095.15247067958,0.25406117922205024,t of CO2e_100yr per Nautical miles (nmi),559295.0206158336,Nautical miles (nmi),9118.0,voyages and stays,61.3396600807012,2025,JPN.1_1
3640329,Ōharu Town,transportation,road-transportation,JPN,,gadm-aggregation,136.82242949092472,35.15819700000006,4326,co2e_100yr,135640.80235207162,0.000239950488382794,t of CO2e_100yr per Vehicle*km ,565286627.5299398,Vehicle*km ,533.2554930776946,km,1060067.1439264072,2025,JPN.1_1
3640212,Inuyama City,transportation,road-transportation,JPN,,gadm-aggregation,136.98782098279185,35.36691284200006,4326,co2e_100yr,133637.4770037099,0.0002406279447591481,t of CO2e_100yr per Vehicle*km ,555369731.2150165,Vehicle*km ,1063.1348377498157,km,522388.7991390514,2025,JPN.1_1
2795968,Offshore Oil Berth Nagoya bay,transportation,international-shipping,JPN,,point-source,136.740357,34.926514,4326,co2e_100yr,130189.70468080955,0.36670942287054575,t of CO2e_100yr per Nautical miles (nmi),355021.43266923516,Nautical miles (nmi),333.0,voyages and stays,1066.1304284361415,2025,JPN.1_1
3640384,Tokoname City,transportation,road-transportation,JPN,,gadm-aggregation,136.85967872351927,34.87847328250015,4326,co2e_100yr,125087.15229269191,0.00023992368512978742,t of CO2e_100yr per Vehicle*km ,521362249.9380403,Vehicle*km ,1391.6137649372854,km,374645.79833437916,2025,JPN.1_1
3640336,Owariasahi City,transportation,road-transportation,JPN,,gadm-aggregation,137.0377451975994,35.216890335500096,4326,co2e_100yr,123563.7125430098,0.00023915703327559302,t of CO2e_100yr per Vehicle*km ,516663511.2111503,Vehicle*km ,761.0375339178016,km,678893.6000979871,2025,JPN.1_1
1030991,Nagoya City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.92822467035063,35.14487050000007,4326,co2e_100yr,122444.700576,3.256398482018166e-05,t of CO2e_100yr per MJ,3760126448.0418997,MJ,138430375.17,m^2,27.162582225355244,2025,JPN.1_1
